Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-09,60.0,60.35,59.35,59.7,19607384,59.5,0.2,0.3361
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-10,59.7,59.8,58.35,58.8,19429029,59.7,-0.9,-1.5075
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-11,58.8,60.05,58.2,59.8,18356979,58.8,1.0,1.7007
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-12,60.0,60.35,59.1,59.6,23202901,59.8,-0.2,-0.3344
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-13,59.9,60.45,59.45,60.2,22266548,59.6,0.6,1.0067
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-16,60.45,61.2,60.25,60.55,28271421,60.2,0.35,0.5814
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-17,60.75,60.75,58.4,59.2,29070697,60.55,-1.35,-2.2296
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-18,59.45,59.85,59.0,59.3,15547909,59.2,0.1,0.1689
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-19,58.95,59.6,58.75,59.4,13131866,59.3,0.1,0.1686
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-20,59.35,60.25,59.2,59.35,19902180,59.4,-0.05,-0.0842
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-23,61.5,61.85,59.0,59.3,58550580,59.35,-0.05,-0.0842
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-24,59.3,59.65,58.6,58.8,17770730,59.3,-0.5,-0.8432
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-25,58.8,58.8,56.7,56.9,29346045,58.8,-1.9,-3.2313
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-27,57.5,57.65,54.2,55.7,40692202,56.9,-1.2,-2.109
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-30,55.45,57.5,54.7,56.4,29977488,55.7,0.7,1.2567
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-31,56.75,58.5,56.25,58.2,31753859,56.4,1.8,3.1915
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-01,58.95,59.75,55.05,56.5,40879663,58.2,-1.7,-2.921
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-02,57.0,59.8,56.8,59.6,61949943,56.5,3.1,5.4867
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-03,60.0,60.15,57.55,58.8,32921777,59.6,-0.8,-1.3423
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-02-06,59.0,60.35,58.8,59.75,29350223,58.8,0.95,1.6156
