Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-10,845.0,864.8,834.2,845.8,3958221,813.55,32.25,3.9641
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-13,846.0,847.8,836.0,839.8,389540,845.8,-6.0,-0.7094
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-14,839.0,840.65,802.05,809.7,865428,839.8,-30.1,-3.5842
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-15,815.8,821.95,808.55,820.25,336414,809.7,10.55,1.303
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-16,822.0,824.9,818.0,821.85,211098,820.25,1.6,0.1951
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-17,824.9,847.9,815.45,826.2,901682,821.85,4.35,0.5293
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-20,836.0,837.6,826.85,833.65,286022,826.2,7.45,0.9017
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-21,838.0,844.4,834.35,842.0,148511,833.65,8.35,1.0016
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-23,848.0,849.45,831.3,834.2,351703,842.0,-7.8,-0.9264
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-24,838.8,838.8,823.05,824.9,237410,834.2,-9.3,-1.1148
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-27,830.8,835.0,820.0,825.05,437195,824.9,0.15,0.0182
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-28,829.9,834.15,825.0,826.5,240244,825.05,1.45,0.1757
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-29,827.35,832.0,823.95,828.1,261197,826.5,1.6,0.1936
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-30,828.8,835.6,824.25,833.3,223669,828.1,5.2,0.6279
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-31,833.55,838.9,819.0,819.9,412744,833.3,-13.4,-1.6081
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-03,819.9,833.5,809.9,831.5,480835,819.9,11.6,1.4148
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-04,825.1,837.2,818.8,819.85,352816,831.5,-11.65,-1.4011
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-06,826.7,826.7,795.2,800.5,666933,819.85,-19.35,-2.3602
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-07,802.95,805.0,795.1,802.5,384061,800.5,2.0,0.2498
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-10,808.1,808.1,793.1,798.8,374592,802.5,-3.7,-0.4611
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-11,800.9,803.25,792.05,792.95,315001,798.8,-5.85,-0.7323
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-12,797.4,829.0,797.2,822.35,896956,792.95,29.4,3.7077
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-13,828.0,831.95,821.15,826.15,457469,822.35,3.8,0.4621
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-14,827.9,830.0,807.0,812.65,974189,826.15,-13.5,-1.6341
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-17,812.65,825.9,805.6,820.9,519967,812.65,8.25,1.0152
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-18,821.95,824.9,812.1,814.55,284672,820.9,-6.35,-0.7735
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-19,818.0,848.0,811.4,830.15,2313933,814.55,15.6,1.9152
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-20,831.7,887.65,828.3,869.3,7751429,830.15,39.15,4.716
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-21,869.0,872.9,857.0,864.8,731845,869.3,-4.5,-0.5177
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-24,855.5,864.1,837.35,841.25,977040,864.8,-23.55,-2.7232
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-25,841.25,850.95,826.95,834.0,465131,841.25,-7.25,-0.8618
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-26,834.0,938.15,834.0,927.4,19483069,834.0,93.4,11.199
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-27,927.0,934.5,876.0,882.75,5461313,927.4,-44.65,-4.8145
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-11-28,887.1,900.9,869.25,877.25,2143680,882.75,-5.5,-0.6231
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-01,885.15,923.0,880.0,903.2,5243124,877.25,25.95,2.9581
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-02,907.7,948.8,897.4,932.55,8644797,903.2,29.35,3.2496
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-03,931.95,943.9,924.05,935.4,2027565,932.55,2.85,0.3056
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-04,939.6,950.1,910.5,949.25,2268798,935.4,13.85,1.4806
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-05,945.0,945.95,928.2,933.6,838020,949.25,-15.65,-1.6487
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-08,934.7,945.7,891.5,897.75,1121902,933.6,-35.85,-3.84
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-09,895.0,902.75,880.1,892.8,703288,897.75,-4.95,-0.5514
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-10,897.3,897.85,864.3,867.5,638600,892.8,-25.3,-2.8338
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-11,870.0,933.65,865.9,917.55,6400043,867.5,50.05,5.7695
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-12,914.8,924.35,901.05,905.65,1394378,917.55,-11.9,-1.2969
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-15,905.65,918.2,895.25,905.2,706954,905.65,-0.45,-0.0497
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-16,905.25,928.2,903.2,921.45,1318280,905.2,16.25,1.7952
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-17,923.5,930.2,913.0,922.3,669230,921.45,0.85,0.0922
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-18,923.0,925.0,911.05,914.85,388879,922.3,-7.45,-0.8078
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-19,918.6,943.8,913.0,916.75,828324,914.85,1.9,0.2077
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-22,919.5,927.75,910.8,923.85,491316,916.75,7.1,0.7745
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-23,920.0,950.9,920.0,927.0,600837,923.85,3.15,0.341
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-24,923.2,926.8,913.5,916.25,309442,927.0,-10.75,-1.1597
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-12-26,920.7,920.9,906.2,908.5,283088,916.25,-7.75,-0.8458
