Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-29,143.2,146.65,142.5,145.45,20336392,141.8,3.65,2.574
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-30,146.45,146.5,144.5,145.1,7968976,145.45,-0.35,-0.2406
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-31,145.5,148.4,144.6,147.3,18544711,145.1,2.2,1.5162
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-01,148.15,148.15,145.0,146.85,12321655,147.3,-0.45,-0.3055
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-02,147.05,148.9,145.5,145.85,11258500,146.85,-1.0,-0.681
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-05,145.85,147.6,144.05,147.25,15973650,145.85,1.4,0.9599
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-06,147.25,148.1,146.3,146.9,8693602,147.25,-0.35,-0.2377
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-07,147.9,149.9,147.3,149.2,16778158,146.9,2.3,1.5657
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-08,150.0,151.4,146.1,146.65,10083699,149.2,-2.55,-1.7091
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-09,147.0,147.65,143.35,147.3,10858532,146.65,0.65,0.4432
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-12,148.4,148.4,145.4,146.65,15243144,147.3,-0.65,-0.4413
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-13,146.2,148.3,144.25,147.7,8633927,146.65,1.05,0.716
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-14,146.3,150.15,145.5,149.45,12223910,147.7,1.75,1.1848
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-15,150.0,157.2,149.4,156.6,29844812,149.45,7.15,4.7842
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-16,157.25,165.8,156.2,164.7,51750478,156.6,8.1,5.1724
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-19,165.95,166.35,162.35,162.95,14982976,164.7,-1.75,-1.0625
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-02-20,153.0,155.6,149.15,154.4,33045447,162.95,-8.55,-5.247
