Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-21,1302.35,1312.95,1285.65,1288.15,738787,1302.35,-14.2,-1.0903
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-22,1291.0,1308.0,1288.0,1296.25,1301422,1288.15,8.1,0.6288
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-23,1289.0,1303.95,1274.55,1289.4,1448659,1296.25,-6.85,-0.5284
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-24,1229.95,1252.65,1203.5,1224.4,7082467,1289.4,-65.0,-5.0411
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-27,1224.4,1234.35,1191.5,1197.65,2184847,1224.4,-26.75,-2.1847
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-28,1197.65,1197.65,1164.65,1181.25,3142189,1197.65,-16.4,-1.3693
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-29,1187.4,1192.45,1173.5,1181.2,3458251,1181.25,-0.05,-0.0042
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-30,1188.0,1204.8,1184.0,1194.5,3290757,1181.2,13.3,1.126
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-31,1202.0,1221.0,1196.0,1217.35,1505147,1194.5,22.85,1.9129
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-01,1220.4,1220.4,1200.1,1204.95,1067956,1217.35,-12.4,-1.0186
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-03,1200.0,1220.0,1196.8,1203.85,1407877,1204.95,-1.1,-0.0913
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-04,1207.0,1233.0,1201.45,1219.95,2239920,1203.85,16.1,1.3374
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-05,1227.0,1233.1,1215.85,1227.55,1460238,1219.95,7.6,0.623
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-06,1234.9,1254.0,1230.2,1236.65,2990483,1227.55,9.1,0.7413
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-07,1240.0,1243.75,1226.0,1240.4,1236992,1236.65,3.75,0.3032
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-10,1239.7,1239.7,1211.05,1220.95,1565579,1240.4,-19.45,-1.568
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-11,1220.0,1222.9,1201.25,1209.8,1819297,1220.95,-11.15,-0.9132
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-12,1218.0,1220.4,1202.85,1215.85,1306601,1209.8,6.05,0.5001
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-13,1216.9,1243.0,1216.9,1223.6,4447231,1215.85,7.75,0.6374
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-14,1223.5,1230.0,1186.25,1197.05,1211843,1223.6,-26.55,-2.1698
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-17,1196.85,1202.0,1183.15,1198.95,613030,1197.05,1.9,0.1587
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-18,1198.95,1204.95,1182.0,1197.4,1713796,1198.95,-1.55,-0.1293
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-19,1166.0,1176.95,1127.5,1165.85,3062142,1197.4,-31.55,-2.6349
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-20,1164.5,1174.15,1156.25,1170.95,1579890,1165.85,5.1,0.4374
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-21,1170.7,1170.75,1145.25,1151.8,6828902,1170.95,-19.15,-1.6354
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-24,1151.8,1173.9,1151.0,1164.55,2017521,1151.8,12.75,1.107
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-25,1167.15,1169.55,1122.5,1128.15,6463238,1164.55,-36.4,-3.1257
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-27,1128.5,1136.35,1115.0,1125.55,3435069,1128.15,-2.6,-0.2305
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-02-28,1128.7,1132.0,1104.55,1116.5,3895033,1125.55,-9.05,-0.8041
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-03,1118.35,1130.25,1103.9,1119.6,1810605,1116.5,3.1,0.2777
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-04,1111.1,1124.15,1105.05,1120.15,1074133,1119.6,0.55,0.0491
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-03-05,1120.5,1129.0,1110.55,1126.4,1260157,1120.15,6.25,0.558
